"WARSZAWA WOLA GRZYBOWSKA", 6129
"ZAKRZEWSKA", 6106
"LALKI", 6096
"Nowa Wieś Warszawska", 6087
"BYTNARA", 6069
"Dworkowa", 6053
"BARTNICZA", 6025
"GEN. MACZKA", 6012
"PL. NIEMENA", 6002
"BOGATKI", 5990
"OBRAZKOWA", 5988
"MIKOŁAJSKA", 5963
"DOJAZDOWA", 5958
"KANAŁ ŻERAŃSKI", 5953
"TARCHOMIN KOŚCIELNY", 5933
"ŻERAŃ WSCHODNI", 5931
"RADAROWA", 5925
"WITANÓW", 5918
"WKD RAKÓW", 5874
"PKP ZACISZE-WILNO", 5867
"TRAWIASTA", 5867
"KRASICKIEGO", 5842
"Warszawa Lotnisko Chopina", 5820
"KLUB LIRA", 5816
"WARSZAWA TORUŃSKA", 5815
"ZAPUSTNA", 5809
"OBROŃCÓW TOBRUKU", 5806
"TRAKT LUBELSKI", 5793
"PKP PIASECZNO", 5792
"AL. SOLIDARNOŚCI", 5780
"AL. 3 MAJA", 5774
"UKSW", 5771
"rondo Zesłańców Syberyjskich", 5763
"NOWY DWÓR MAZ.", 5761
"ZARUSKIEGO", 5756
"SMOLUCHOWSKIEGO", 5745
"DĄBROWSKIEGO", 5739
"Dw. Wileński", 5735
"KONDUKTORSKA", 5723
"WAŁOWICKA", 5665
"TELEWIZJA POLSKA", 5663
"PODLEŚNA-IMiGW", 5610
"KWITNĄCA", 5570
"TELIGI", 5566
"ŻUROMIŃSKA", 5546
"pl. Narutowicza", 5543
"OŚRODEK WOJSKOWY", 5531
"ŁOWICKA", 5526
"PORAJÓW", 5518
"EC ŻERAŃ", 5458
"BOHATEREWICZA", 5448
"MIŁOBĘDZKA", 5436
"Dw. Zachodni", 5431
"GDECKA", 5423
"SZUBERTA", 5416
"Warszawa Ochota", 5407
"PRYSTORA", 5395
"MOST ŚWIĘTOKRZYSKI", 5377
"OS. KABATY", 5370
"LESZNO", 5364
"NOWOLIPIE", 5343
"NIK", 5342
"Inżynierska", 5324
"REJTANA", 5324
"NAMYSŁOWSKA", 5304
"HENRYKA BRODATEGO", 5290
"MYCIELSKIEGO", 5287
"BRAZYLIJSKA", 5284
"OSIEDLE MŁODYCH", 5271
"Reguły", 5219
"NIZINNA", 5215
"WYNALAZEK", 5214
"KAJKI", 5212
"ORZESZKOWEJ", 5209
"NIEDŹWIEDZIA", 5205
"ARMII KRAJOWEJ", 5183
"Metro Ratusz Arsenał", 5166
"NAŁĘCZOWSKA", 5166
"MIŃSK MAZ.", 5160
"IWICZNA", 5149
"TARNINY", 5146
"BAZYLIAŃSKA", 5131
"CONRADA-SZKOŁA", 5129
"WARSZAWA OLSZYNKA GROCH.", 5127
"ROGALIŃSKA", 5126
"Woronicza", 5124
"OS. LEWANDÓW I", 5105
"PARK BRÓDNOWSKI", 5101
"FALENICA", 5089
"ZAGOŚCINIEC", 5074
"Kijowska", 5061
"ŁOSOSIOWA", 5057
"WIDAWSKA", 5038
"PARK POSTĘPU", 5036
"PRZY PARKU", 5026
"PRZASNYSKA", 5021
"USTANÓWEK", 5020
"Dw. Wschodni (Kijowska)", 5017
"rondo Waszyngtona", 5012
"SPORTOWA", 5001
"PRZYBYSZEWSKIEGO", 4993
"Nowe Bemowo", 4988
"DZIAŁKOWA", 4980
"BIAŁOBRZESKA", 4970
"WARSZAWA OLSZYNKA GROCHOWSKA", 4969
"Wawelska", 4964
"TAGORE'A", 4963
"SUWALSKA", 4953
"PRATULIŃSKA", 4949
