"LESZNO", 8569
"DALIBORA", 8532
"SOLEC", 8520
"pl. Zawiszy", 8481
"BLISKA", 8481
"DZIERŻONIOWSKA", 8455
"KS. POPIEŁUSZKI", 8401
"STEFANIKA", 8399
"rondo ONZ", 8357
"HOŁUBCOWA", 8287
"Terminal Autokarowy", 8234
"FIGOWA", 8219
"HALINÓW", 8217
"GŁĘBOCKA", 8187
"PIMOT", 8166
"ŁAGIEWNICKA", 8165
"POPIELA", 8160
"Koszykowa", 8138
"ŻUROMIŃSKA", 8031
"MILENIJNA", 8010
"RAKOWIECKA-SANKTUARIUM", 7995
"MEISSNERA", 7970
"KOSTRZEWSKIEGO", 7946
"REDUTOWA", 7932
"DŁUGOSZA", 7932
"MŁYNARSKA", 7928
"Rakowiecka", 7881
"OS. WILGA", 7859
"PERZYŃSKIEGO", 7852
"CMENTARZ", 7828
"ASPEKT", 7798
"WARSZAWSKA", 7796
"RONDO KS. J. POPIEŁUSZKI", 7782
"WIEJSKA", 7774
"Park Praski", 7734
"DZIKA", 7732
"PIĘKNA", 7730
"AL. JANA PAWŁA II", 7718
"TRAUGUTTA", 7715
"WARSZAWA CHOSZCZÓWKA", 7706
"OS. NOWY MOKOTÓW", 7620
"MARYSIN", 7613
"GORZYKOWSKA", 7576
"ZABRANIECKA", 7568
"rondo Daszyńskiego", 7556
"GOLĘDZINÓW", 7551
"GRENADY", 7541
"BATALIONU PLATERÓWEK", 7518
"CISIE", 7507
"PUSTELNIK", 7504
"ARMII KRAJOWEJ", 7491
"JULIANOWSKA", 7474
"SZASERÓW-SZPITAL", 7456
"DZIECI WARSZAWY", 7441
"BUKOWIŃSKA", 7424
"ZARUSKIEGO", 7413
"URZĄD MIASTA", 7412
"OŻARÓW MAZ.", 7412
"OS. ARBUZOWA", 7400
"ORLICH GNIAZD", 7367
"PL. POLITECHNIKI", 7355
"KONWALIOWA", 7349
"WITANÓW", 7343
"MOST SIEKIERKOWSKI", 7342
"ŁABISZYŃSKA", 7339
"BUDZIŃSKIEJ-TYLICKIEJ", 7323
"Warszawa Ochota WKD", 7296
"MALBORSKA", 7295
"Metro Ratusz Arsenał", 7273
"FABRYCZNA", 7267
"POLECZKI", 7246
"OKĘCIE BUSINESS PARK", 7188
"OS. LEŚNE", 7187
"OS. POTOK", 7186
"pl. Konstytucji", 7174
"MIĘDZYLESIE", 7170
"ZAKRZEWSKA", 7163
"TUŻYCKA", 7162
"FARADAYA", 7160
"WARSZAWA PŁUDY", 7151
"ZACHĘTA", 7124
"ARESZT ŚLEDCZY SŁUŻEWIEC", 7055
"NA BATERYJCE", 7042
"BIELANY-RATUSZ", 7040
"LIPOWCZANA", 7028
"KIERBEDZIA", 7015
"BIAŁOŁĘKA-RATUSZ", 7002
"PARK POSTĘPU", 6999
"KOCHANOWSKIEGO", 6993
"DUNIKOWSKIEGO", 6985
"MOKOTOWSKA", 6947
"TRUSKAWIECKA", 6931
"Dworkowa", 6927
"KS POLONIA", 6890
"CM. BRÓDNOWSKI", 6884
"OKRĄGŁA", 6881
"GEN. ZAJĄCZKA", 6857
"PL. NIEMENA", 6826
"TUŁOWICKA", 6793
"RUMIANKOWA", 6720
"RAGINISA", 6678
"KANAŁ ŻERAŃSKI", 6653
"KWATERY GŁÓWNEJ", 6630
"NOWY DWÓR MAZ.", 6616
"SULEJÓWEK", 6604
"KRYNOLINY", 6598
"WRÓBLA", 6590
"PODSKARBIŃSKA", 6584
"MARYMONT-POTOK", 6580
"SMOCZA", 6564
"WAŁOWICKA", 6554
"GEN. MACZKA", 6549
"USTANÓWEK", 6546
"MIKLASZEWSKIEGO", 6545
"LAZUROWA", 6529
"JÓRSKIEGO", 6526
"IWICZNA", 6514
"SKARBKA Z GÓR", 6506
"OŚRODEK WOJSKOWY", 6479
"SPARTAŃSKA", 6474
"AL. 3 MAJA", 6452
"Domaniewska", 6434
"BOGATKI", 6423
"TARGÓWEK", 6421
"KAROLIN", 6410
"PODLEŚNA-IMiGW", 6401
"BARTNICZA", 6354
"MŁODZIEŃCZA", 6321
"OKULAROWA", 6310
"REDUTA WOLSKA", 6302
"FALENICA", 6292
"INSTYTUT LOTNICTWA", 6285
"DO FORTU", 6281
"ANTKA ROZPYLACZA", 6278
"PARAFIALNA", 6269
"PKP KOŁO", 6256
"LALKI", 6240
"EKSPRESOWA", 6236
"TELIGI", 6223
"FORT BLIZNE", 6220
"KOŚCIUSZKI", 6180
"rondo Zesłańców Syberyjskich", 6167
"CHŁOPICKIEGO", 6128
"MARIENSZTAT", 6120
"WARSZAWA PRAGA", 6118
"DOMANIEWSKA OFFICE PARK", 6100
"BŁONIE", 6095
"Metro Politechnika", 6088
"MEKSYKAŃSKA", 6088
"BUDOWLANA", 6059
"WYCZÓŁKI", 6030
"KOBYŁKA", 6028
"KLAUDYNY", 5986
"SIEKIERKI-SANKTUARIUM", 5971
"OBRAZKOWA", 5952
"ZAJEZDNIA ŻOLIBORZ", 5949
"PKP POWIŚLE", 5948
"POWSINEK", 5946
"KAROLKOWA", 5943
"WAPOWSKIEGO", 5898
"POLINEZYJSKA", 5897
"WARSZAWA URSUS PŁN.", 5896
"SPISAKA", 5887
"KICKIEGO", 5867
"NOSKOWSKIEGO", 5863
"BUKOWSKIEGO", 5850
"Dw. Wileński", 5848
"RASZYŃSKA", 5839
"Sielce", 5825
"SÓJKI", 5821
"REGULSKA", 5790
"KLUB LIRA", 5786
"MAŁEJ ŁĄKI", 5730
"URSUS-NIEDŹWIADEK", 5728
"REMBERTÓW-KOLONIA", 5715
"DZIELNA", 5709
"MASZYNOWA", 5704
"Wiatraczna", 5686
"MIŃSK MAZ.", 5684
"pl. Zbawiciela", 5672
"SZUBERTA", 5658
"LAMINA", 5653
"most Poniatowskiego", 5648
"PKP Kasprzaka", 5607
"SIEMIATYCKA", 5590
"KOŁOWA", 5583
"ŁUKOWSKA", 5561
"ROZŁOGI", 5546
"KOSIARZY", 5541
"KRASICKIEGO", 5536
"STANIEWICKA", 5536
"OS. KABATY", 5532
"SOSNKOWSKIEGO", 5530
"PL. TEATRALNY", 5514
"Uniwersytet", 5488
"BOHATEREWICZA", 5484
"3 MAJA", 5480
"KS POLONEZ", 5465
"OS. DERBY III", 5452
"CM. PÓŁNOCNY-BRAMA GŁ.", 5440
"PRZYBYSZEWSKIEGO", 5415
"WARSZAWA TORUŃSKA", 5413
"OS. STASZICA/PĘTLA", 5410
"Muzeum Narodowe", 5407
"STRYJEŃSKICH", 5405
"Muzeum Powstania Warszawskiego", 5390
"DUCHNICKA", 5382
"TARNOWIECKA", 5363
"Ząbkowska", 5344
"RADAROWA", 5334
"KLASYKÓW", 5314
"ŚNIEGOCKIEJ", 5313
"ENERGETYCZNA", 5305
"BRACI WAGÓW", 5301
"ZAJEZDNIA WORONICZA", 5284
"POGODNA", 5283
"MAGISTRACKA", 5282
"ZIELONA", 5253
"KONDUKTORSKA", 5251
"PL. GRZYBOWSKI", 5251
"NOWOURSYNOWSKA", 5249
"LIMANOWSKIEGO", 5231
"URSYNÓW PŁD.", 5223
"Nowowiejska", 5204
"BAZYLIAŃSKA", 5202
"REJTANA", 5186
"IX POPRZECZNA", 5186
"WOJNICKA", 5175
"SKOROSZE", 5158
"PRZASNYSKA", 5146
"OS. ISKRA", 5131
"PRZEDPOLE", 5125
"ŻEROMSKIEGO", 5088
"rondo Waszyngtona", 5087
"SGGW-BIBLIOTEKA", 5080
"Grzymały-Sokołowskiego", 5068
"TRAKT LUBELSKI", 5054
"Postępu", 5047
"OS. LEWANDÓW I", 5030
"1 SIERPNIA", 5030
"REZEDOWA", 5013
"CZERNIAKOWSKA", 5009
"PKP ZACISZE-WILNO", 5001
"PKP TORUŃSKA", 4999
"Wola-Ratusz", 4998
"pl. Na Rozdrożu", 4983
"OGIŃSKIEGO", 4973
"KWITNĄCA", 4924
"ZAGOŚCINIEC", 4913
"BYTNARA", 4892
"RKS ORZEŁ", 4885
"Opacz", 4873
"Zajezdnia Ostrobramska", 4861
"BARTOSZKA", 4846
"SUWALSKA", 4844
"Warszawa Ochota", 4812
"WIDAWSKA", 4804
"ORZECHOWA", 4789
"ŁUKASZCZYKA", 4785
"BEETHOVENA", 4767
"JASNA", 4764
"ATEŃSKA", 4764
"STARODĘBY", 4759
"MALINOWSKIEGO", 4757
"LWOWSKA", 4718
"WARNEŃSKA", 4716
"BIBLIOTEKA UNIWERSYTECKA", 4712
"MŁYN", 4709
"Saska", 4707
"Dw. Zachodni", 4705
"ANDERSENA", 4703
"MYCIELSKIEGO", 4668
"Woronicza", 4664
"CZORSZTYŃSKA", 4662
"MIŁOBĘDZKA", 4659
"SIEDLCE", 4641
"FRANCUSKA", 4640
"KOMPASOWA", 4629
"DĄBROWSKIEGO", 4621
"SEZAM", 4614
"SAMOCHODOWA", 4605
"Hoża", 4595
"AGRYKOLA", 4594
"ŁOWICKA", 4590
"PODZAMCZE", 4576
"PŁASKOWICKIEJ", 4572
"JANÓWEK", 4568
"BIELSZOWICKA", 4554
"ODLEWNICZA", 4545
"DRZEWIECKIEGO", 4541
"HOSPICJUM ONKOLOGICZNE", 4521
"WKD RAKÓW", 4521
"WYSZOGRODZKA", 4497
"ORZESZKOWEJ", 4497
"Wawelska", 4488
"CM. PRAWOSŁAWNY", 4476
"TARCHOMIN KOŚCIELNY", 4475
"Hala Mirowska", 4473
"MOŁDAWSKA", 4471
"GÓRNOŚLĄSKA", 4445
"CHŁODNA", 4439
"Grodkowska", 4438
"TORFOWA", 4434
"Kijowska", 4416
"TAGORE'A", 4414
"METRO STADION NARODOWY", 4398
"NOWOLIPIE", 4392
"FRANCISZKAŃSKA", 4387
"GRZYBOWA", 4379
"Bitwy Warszawskiej 1920 r.", 4366
"PKP OLSZYNKA GROCHOWSKA", 4365
"RONDO ŻABCZYŃSKIEGO", 4315
"ŁAZIENKI KRÓLEWSKIE", 4314
"PKP PRUSZKÓW", 4297
"PRATULIŃSKA", 4288
"pl. Unii Lubelskiej", 4270
"JEZIORKO CZERNIAKOWSKIE", 4258
"ROMASZEWSKIEGO", 4254
"RADIOWA-WAT", 4252
"HALA SPORTOWA BEMOWO", 4251
"OGRODY DZIAŁKOWE KAWĘCZYN", 4240
"ZAPUSTNA", 4228
"BRAZYLIJSKA", 4228
"GRODZISK", 4222
"PL. TYSIĄCLECIA", 4217
"Hala Kopińska", 4217
"ARMATNIA", 4190
"PATKOWSKIEGO", 4161
"DRZEWORYTNIKÓW", 4152
"NA SKRAJU", 4144
"HERBSTA", 4133
"PKP Służewiec", 4132
"MICKIEWICZA", 4129
"Vogla", 4122
"WOJSKA POLSKIEGO", 4119
"STARE ŚWIDRY", 4116
"INOWŁODZKA", 4116
"WARSZAWA OLSZYNKA GROCHOWSKA", 4104
"Zamieniecka", 4090
"NOCZNICKIEGO", 4068
"GALLA ANONIMA", 4062
"WARSZAWA OLSZYNKA GROCH.", 4061
"SOBOCKA", 4053
"OSIEDLE MŁODYCH", 4051
"TRAWIASTA", 4049
"Michałowice", 4040
"WARSZAWA DAWIDY", 4034
"ROLANDA", 4032
"Nowa Wieś Warszawska", 4031
"ŚRODKOWA", 4028
"CZYNSZOWA", 3992
"Park Dreszera", 3979
"Spacerowa", 3969
"Królewska", 3968
"NIEMCEWICZA", 3964
"GAJOWA", 3949
"MARMUROWA", 3945
"OSMAŃSKA-DHL", 3943
"ODYŃCA", 3933
"SKŁADKOWSKIEGO", 3927
"os. Wolska", 3905
"KAROWA", 3905
"Muranowska", 3903
"NAŁĘCZOWSKA", 3848
"PL. PRZYMIERZA", 3838
"BIAŁOBRZESKA", 3831
"HALLERA", 3826
"RYNEK", 3820
"PARK BRÓDNOWSKI", 3808
"KAJKI", 3805
"KOŹMIŃSKA", 3800
"KĄTY GRODZISKIE", 3798
"CHOSZCZÓWKA", 3798
"INFLANCKA", 3797
"MYSZKOWSKA", 3796
"DZIAŁKOWA", 3791
"TOR KOLARSKI", 3782
"OSMAŃSKA", 3781
"ZAOLZIAŃSKA", 3766
"ORZYCKA", 3760
"Śmigłowca", 3759
"INSTYTUT REUMATOLOGII", 3752
"Warszawa Służewiec", 3743
"MANDARYNKI", 3738
"Goraszewska", 3721
"DS RIVIERA", 3717
"HENRYKA BRODATEGO", 3717
"TECHNIKÓW", 3716
"HENRYKÓW", 3713
"Stare Miasto", 3707
"GRANICZNA", 3704
"Uniwersytet Medyczny", 3702
"ŚNIEŻNA", 3699
"PELIKANÓW", 3691
"pl. Wilsona", 3690
"STERNICZA", 3675
"ZAJEZDNIA REDUTOWA", 3675
"DURACZA", 3673
"Myśliborska", 3666
"NARWIK", 3666
"STRUMYKOWA", 3654
"TROCKA", 3651
"MOST ŚWIĘTOKRZYSKI", 3648
