"ŁUKOWSKA",6636
"TARNOWIECKA",6625
"REGULSKA",6623
"FALENICA",6611
"KLAUDYNY",6606
"TARGÓWEK",6606
"BUDOWLANA",6577
"MASZYNOWA",6570
"REMBERTÓW-AKADEMIA",6570
"ŚNIEGOCKIEJ",6552
"USTANÓWEK",6545
"OŚRODEK WOJSKOWY",6526
"SZUBERTA",6516
"STANIEWICKA",6516
"ZAJEZDNIA WORONICZA",6514
"POGODNA",6470
"OS. ISKRA",6468
"PL. GRZYBOWSKI",6467
"NOWOURSYNOWSKA",6466
"ROZŁOGI",6446
"WIDAWSKA",6388
"REJTANA",6376
"MAGISTRACKA",6376
"BAZYLIAŃSKA",6369
"OS. STASZICA/PĘTLA",6362
"LIMANOWSKIEGO",6360
"MYCIELSKIEGO",6357
"KOBYŁKA",6354
"ŁOWICKA",6350
"1 SIERPNIA",6337
"CM. PÓŁNOCNY-BRAMA GŁ.",6330
"KOŁOWA",6329
"KRASICKIEGO",6301
"WARNEŃSKA",6299
"MIŃSK MAZ.",6296
"JASNA",6293
"OS. LEWANDÓW I",6275
"17 STYCZNIA",6162
"WYCZÓŁKI",6120
"RADAROWA",6064
"BYTNARA",6058
"KWITNĄCA",6049
"KLASYKÓW",6034
"URSYNÓW PŁD.",6031
"SAMOCHODOWA",5977
"WARSZAWA TORUŃSKA",5976
"GÓRNOŚLĄSKA",5952
"MŁYN",5939
"WKD RAKÓW",5938
"MALINOWSKIEGO",5933
"PRZASNYSKA",5902
"STARODĘBY",5895
"TRAKT LUBELSKI",5881
"CHŁODNA",5854
"PKP ZACISZE-WILNO",5852
"SEZAM",5798
"SKOROSZE",5792
"PRZYBYSZEWSKIEGO",5781
"ATEŃSKA",5774
"IX POPRZECZNA",5761
"WARSZAWA URSUS PŁN.",5760
"PŁASKOWICKIEJ",5742
"NA SKRAJU",5732
"NOWOLIPIE",5709
"RKS ORZEŁ",5707
"MIŁOBĘDZKA",5706
"BIELSZOWICKA",5697
"DĄBROWSKIEGO",5629
"FRANCUSKA",5615
"ZIELONA",5573
"KOMPASOWA",5571
"ORZESZKOWEJ",5494
"INOWŁODZKA",5455
"PKP TORUŃSKA",5448
"CZERNIAKOWSKA",5443
"TORFOWA",5416
"ORZECHOWA",5404
"GALLA ANONIMA",5404
"TRAWIASTA",5390
"OGIŃSKIEGO",5386
"PKP OLSZYNKA GROCHOWSKA",5385
"TAGORE'A",5370
"CM. PRAWOSŁAWNY",5365
"WYSZOGRODZKA",5350
"MAKOLĄGWY",5346
"NOCZNICKIEGO",5319
"MOŁDAWSKA",5317
"RADIOWA-WAT",5312
"GRZYBOWA",5311
"PRATULIŃSKA",5306
"ZAGOŚCINIEC",5293
"TARCHOMIN KOŚCIELNY",5282
"PL. TYSIĄCLECIA",5281
"PATKOWSKIEGO",5277
"MOST GDAŃSKI",5270
"NAŁĘCZOWSKA",5244
"RONDO ŻABCZYŃSKIEGO",5227
"NIEMCEWICZA",5215
"PODZAMCZE",5213
"ŁAZIENKI KRÓLEWSKIE",5195
"GAJOWA",5178
"WARSZAWA OLSZYNKA GROCHOWSKA",5176
"ANDERSENA",5153
"BIBLIOTEKA UNIWERSYTECKA",5145
"HOSPICJUM ONKOLOGICZNE",5132
"OSIEDLE MŁODYCH",5097
"MAŁEJ ŁĄKI",5092
"ZAPUSTNA",5091
"JEZIORKO CZERNIAKOWSKIE",5084
"MARMUROWA",5080
"DRZEWIECKIEGO",5053
"TROCKA",5042
"SOBOCKA",5023
"PKP PRUSZKÓW",5014
"GRODZISK",5001
"BIAŁOBRZESKA",4981
"MICKIEWICZA",4978
"KLUB LIRA",4978
"KAROWA",4965
"PARK BRÓDNOWSKI",4965
"WODNIAKÓW",4929
"METRO STADION NARODOWY",4914
"ZARUSKIEGO",4909
"NIEDŹWIEDZIA",4880
"JANÓWEK",4878
"TOR KOLARSKI",4839
"MYSZKOWSKA",4813
"ODYŃCA",4788
"DS RIVIERA",4786
"OSMAŃSKA-DHL",4778
"BRAZYLIJSKA",4775
"Opacz",4774
"ŚRODKOWA",4761
"WOJSKA POLSKIEGO",4761
"STARE ŚWIDRY",4736
"KĄTY GRODZISKIE",4727
"FRANCISZKAŃSKA",4725
"PKP ŻERAŃ",4724
"SIEDLCE",4715
"OSTRÓDZKA",4713
"ARMATNIA",4711
"PERKUNA",4672
"INSTYTUT REUMATOLOGII",4662
"GDECKA",4662
"OŚ KRÓLEWSKA",4648
"STAWY",4647
"TECHNIKÓW",4635
"ŚNIEŻNA",4615
"DOJAZDOWA",4613
"HENRYKÓW",4611
"OSMAŃSKA",4596
"CENTRUM TARGOWE",4593
"ZAJEZDNIA REDUTOWA",4584
"SKŁADKOWSKIEGO",4583
"HALA SPORTOWA BEMOWO",4574
"RYNEK",4565
"KOŹMIŃSKA",4551
"TWARDOWSKA",4551
"MANDARYNKI",4538
"ŻOŁNIERSKA",4527
"MAKLAKIEWICZA",4515
"ROLANDA",4512
"MOST ŚWIĘTOKRZYSKI",4504
"MONTE CASSINO",4494
"HERBSTA",4488
"DRZEWORYTNIKÓW",4482
"PELIKANÓW",4477
"Michałowice",4474
"DZIAŁKOWA",4468
"CZORSZTYŃSKA",4459
"OGRODY DZIAŁKOWE KAWĘCZYN",4458
"KAPELI",4444
"ODRODZENIA",4423
"ORZYCKA",4404
"STRUMYKOWA",4402
"KOŚCIELISKA",4392
"OS. WYŻYNY",4383
"PIECHURÓW",4330
"Nowa Wieś Warszawska",4314
"PIĘCIOLINII",4290
"HENRYKA BRODATEGO",4264
"WARSZAWA OLSZYNKA GROCH.",4255
"MARKOWSKA",4250
"ŁOWCZA",4218
"PL. PRZYMIERZA",4211
"NARWIK",4178
"HALLERA",4167
"OBROŃCÓW TOBRUKU",4158
"POTULICKA",4158
"ZAOLZIAŃSKA",4145
"POLNA",4139
"ŚWIDERSKA",4128
"WYBRZEŻE HELSKIE",4103
"ŚMIGIELSKA",4095
"KOBIAŁKA-SZKOŁA",4080
"STERNICZA",4078
"NOWA IWICZNA",4074
"AL. WIELKOPOLSKI",4055
"BUDEXPO",4052
"SZARYCH SZEREGÓW",4052
"WARSZAWA ŻERAŃ",4049
"SIWIŃSKIEGO",4039
"ARBUZOWA",4035
"FORT BEMA",4033
"DĄBRÓWKA SZLACHECKA",4027
"MIĘDZYBORÓW",4022
"BIAŁOŁĘKA DWORSKA",4018
"KAKOWSKIEGO",4006
"CHODAKOWSKA",4001
"INFLANCKA",3993
"ŁOSOSIOWA",3988
"BRACI WAGÓW",3969
"ZAPLECZE",3959
"CZYNSZOWA",3956
"AGRYKOLA",3955
"GRUSZCZYŃSKIEGO",3954
"POTOCKICH",3953
"KAJKI",3946
"KLASZTORNA",3935
"ZIELENIECKA",3933
"MADALIŃSKIEGO-SZPITAL",3925
"GRANICZNA",3922
"RUDZKA",3918
"BUKÓW",3904
"PKP MIĘDZYLESIE",3884
"ZWYCIĘZCÓW",3872
"SYPNIEWSKA",3867
"Reguły",3867
"POLSKIE RADIO",3861
"ADAMPOLSKA",3850
"ZAŚCIANKOWA",3828
"PL. MAŁACHOWSKIEGO",3815
"BOHOMOLCA",3806
"LERCHA",3800
"LAS BIELAŃSKI",3798
"LEWINOWSKA",3771
"BOERNEROWO",3764
"HASSA",3763
"WOŁOMIŃSKA",3758
"BURSZTYNOWA-SZPITAL",3756
"NIZINNA",3749
"TEATR KOMEDIA",3744
"WIERUCHOWSKA",3726
"SANTOCKA",3724
"MASZEWSKA",3723
"TELEWIZJA POLSKA",3700
"LANCIEGO",3698
"CYNAMONOWA",3680
"PKP LEGIONOWO",3650
"KŁOBUCKA",3649
"OGRODY DZIAŁKOWE PIASKI",3649
"TKACZY",3646
"SANKTUARIUM",3610
"PRYSTORA",3603
"OPACZEWSKA",3600
"POSAG 7 PANIEN",3597
"DĄBROWSZCZAKÓW",3587
"CHOSZCZÓWKA",3582
"MYSIADŁO",3568
"NOWY SĘKOCIN",3565
"WARCHAŁOWSKIEGO",3561
"MOST GROTA-ROWECKIEGO",3549
"SPORTOWA",3537
"MIŃSKA",3502
"ŁOMIANKI-CENTRUM",3500
"NACZELNIKOWSKA",3493
"OS. JANTAR",3482
"DOBOSZA",3482
"URZĄD GMINY",3478
"REZEDOWA",3476
"CHODECKA",3476
"MEGASAM",3463
"PIASTA KOŁODZIEJA",3452
"Warszawa Zachodnia WKD",3416
"PIRENEJSKA",3401
"DOBCZYN",3400
"KSIĘŻYCOWA",3396
"BARTŁOMIEJA",3388
"JAWCZYCE",3373
"PŁUŻAŃSKA",3373
"JURAJSKA",3362
"PELCOWIZNA",3362
"NIK",3362
"UTRATA",3333
"BELGRADZKA",3332
"WARSZAWA DAWIDY",3319
"PUŁASKIEGO",3309
"JARZĘBINOWA",3308
"DĄBRÓWKA",3302
"TŁUSZCZ",3293
"CIOŁKOSZA",3292
"NOWAKA-JEZIORAŃSKIEGO",3288
"WYNALAZEK",3287
"INSTYTUT KARDIOLOGII",3276
"LUCERNY",3262
"GRZYMALITÓW",3261
"KOMPUTEROWA",3256
"JERZEGO",3246
"OBOZOWA",3246
"NATOLIN PŁN.",3244
"JARACZA",3239
