"MOKOTOWSKA", 5448
"HALLERA", 5374
"STARE ŚWIDRY", 5354
"JANÓWEK", 5352
"PKP PRUSZKÓW", 5324
"TARGÓWEK", 5323
"TROCKA", 5303
"CZORSZTYŃSKA", 5298
"MALINOWSKIEGO", 5292
"BIBLIOTEKA UNIWERSYTECKA", 5280
"TOR KOLARSKI", 5278
"MOST GDAŃSKI", 5266
"WARSZAWA OLSZYNKA GROCHOWSKA", 5264
"PATKOWSKIEGO", 5207
"DS RIVIERA", 5201
"Michałowice", 5195
"GRABÓW", 5195
"MODLIN LOTNISKO", 5182
"CHŁODNA", 5167
"KAKOWSKIEGO", 5154
"TORFOWA", 5134
"ORLĄT LWOWSKICH", 5133
"OS. STASZICA/PĘTLA", 5124
"DOBCZYN", 5119
"KOŚCIUSZKI", 5096
"PKP GOCŁAWEK", 5030
"BUKOWSKIEGO", 5029
"HENRYKÓW", 5006
"STARODĘBY", 5000
"LANCIEGO", 4994
"PKP REMBERTÓW", 4992
"PKP ANIN", 4990
"PKP RADOŚĆ", 4988
"ODLEWNICZA", 4962
"MACZKA", 4931
"WYCZÓŁKI", 4929
"SPISKA", 4914
"SIEMIEŃSKIEGO", 4907
"BIELAŃSKA", 4901
"POLSKIE RADIO", 4895
"METRO STADION NARODOWY", 4877
"KONOPACKA", 4873
"AGRYKOLA", 4868
"WOJSKA POLSKIEGO", 4866
"ZIELENIECKA", 4860
"PKP URSUS PŁN.", 4849
"ORZECHOWA", 4822
"GRZYMALITÓW", 4772
"INSTRUKTORSKA", 4763
"DZIELNA", 4732
"ENERGETYCZNA", 4725
"ODESKA", 4716
"PKP FALENICA", 4710
"OKNICKA", 4709
"HALA SPORTOWA BEMOWO", 4699
"MEKSYKAŃSKA", 4691
"ŻOŁNY", 4690
"OS. DERBY III", 4690
"KOMPASOWA", 4659
"NARWIK", 4649
"FORT BEMA", 4625
"DRZEWORYTNIKÓW", 4622
"WARSZAWA ŻERAŃ", 4615
"SYPNIEWSKA", 4608
"ŁYSAKOWSKA", 4587
"GRANICZNA", 4575
"ŚWIĘTOJERSKA", 4570
"NATOLIN PŁN.", 4550
"PRZEDPOLE", 4533
"BURSZTYNOWA-SZPITAL", 4511
"CZWARTAKÓW", 4502
"TEATR KOMEDIA", 4498
"NOWA IWICZNA", 4469
"BOHOMOLCA", 4464
"DWORCOWA", 4458
"TRASA ŁAZIENKOWSKA", 4458
"KOŚCIELISKA", 4446
"PKP ŻERAŃ", 4422
"LASEK NA KOLE", 4419
"NOCZNICKIEGO", 4415
"KS POLONEZ", 4405
"Tworki", 4398
"NIEMCEWICZA", 4394
"TKACZY", 4372
"TABOROWA", 4369
"KOBIAŁKA-SZKOŁA", 4345
"POTULICKA", 4314
"WOŁOMIŃSKA", 4291
"LAS BIELAŃSKI", 4285
"WARSZAWA MOKRY ŁUG", 4271
"KONWIKTORSKA", 4265
"WARSZAWA DAWIDY", 4257
"STRUMYKOWA", 4237
"DĄBRÓWKA SZLACHECKA", 4232
"WODNIAKÓW", 4228
"STRYJEŃSKICH", 4178
"WYSZOGRODZKA", 4156
"LISTONOSZY", 4148
"PIRENEJSKA", 4143
"RODŁA", 4133
"BOERNEROWO", 4123
"SIWIŃSKIEGO", 4121
"TECHNIKÓW", 4119
"RKS ORZEŁ", 4114
"PORAJÓW", 4112
"KOSYNIERÓW", 4095
"NORWIDA", 4090
"JARZĘBINOWA", 4083
"PL. SZWEDZKI", 4077
"WIELOWIEJSKA", 4065
"PIASTA KOŁODZIEJA", 4026
"ZWYCIĘZCÓW", 4022
"OBRZEŻNA", 4022
"PL. KRASIŃSKICH", 4014
"AL. JANA PAWŁA II", 3995
"ADAMPOLSKA", 3964
"BIELSZOWICKA", 3953
"MAŁEJ ŁĄKI", 3952
"TUŁOWICKA", 3938
"TŁUSZCZ", 3908
"PIĘCIOLINII", 3886
"KOMBAJNISTÓW", 3878
"WŁADYSŁAWA HERMANA", 3872
"MARKOWSKA", 3859
"NOAKOWSKIEGO", 3858
"POTOCKICH", 3850
"BELGRADZKA", 3845
"KS. SITNIKA", 3834
"ODRODZENIA", 3832
"KSIĘCIA BOLESŁAWA", 3807
"INOWŁODZKA", 3795
"PKP MIĘDZYLESIE", 3792
"MASZEWSKA", 3785
"DW. GDAŃSKI (RYDYGIERA)", 3785
"CHYLICZKOWSKA-TECHNIKUM", 3777
"URBANISTÓW", 3768
"MANDARYNKI", 3761
"LEKTYKARSKA", 3754
"ŚMIGIELSKA", 3741
"STERNICZA", 3741
"MIĘDZYBORÓW", 3740
